Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Product rating count (product.metafields.reviews.rating_count),CODK Hide Product (product.metafields.seo.hidden),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
dusty-vintage-baggy,,,,,,,,,30,,,,,,,,,700.0,shopify,0,deny,manual,1059.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_0000000004b471faa998636411554c4e.png?v=1773923559,2,"",,,,,,,,,,,,,,,,,,,kg,,,
dusty-vintage-baggy,,,,,,,,,32,,,,,,,,,700.0,shopify,0,deny,manual,1059.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_000000004b7471fa9183d75b2642d066.png?v=1773923559,3,"",,,,,,,,,,,,,,,,,,,kg,,,
dusty-vintage-baggy,,,,,,,,,34,,,,,,,,,700.0,shopify,0,deny,manual,1059.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_00000000add471fa965c4b3135fde7cc.png?v=1773923561,4,"",,,,,,,,,,,,,,,,,,,kg,,,
dusty-vintage-baggy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_00000000fe9471faaa312ec56fbdb16d.png?v=1773923559,5,"",,,,,,,,,,,,,,,,,,,,,,
dusty-vintage-baggy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_00000000152c71faa5a1dbec188a88b9.png?v=1773923559,6,"",,,,,,,,,,,,,,,,,,,,,,
vivd-blue-wide,VIVD BLUE WIDE,"<p> </p>
<p><strong><img height=""258"" width=""471"" alt="""" src=""https://cdn.shopify.com/s/files/1/0642/7246/6014/files/Screenshot_2026-02-07_142736.png?v=1770454760""></strong></p>
<ul>
<li><strong>VIVD BLUE WIDE</strong></li>
</ul>
<p>Classic style with all-day com<span style=""font-size: 0.875rem;"">fort.</span></p>
<p>Crafted from premium breathable denim with a touch of stretch, designed for effortless movement and durability.<br>A versatile essential made to fit seamlessly into every casual look.</p>
<p><strong>HOW TO MEASURE</strong><br><span style=""text-decoration: underline;"">1. Waist</span><br>Measure around the narrowest part of your waist.<br>Keep the tape snug, not tight.<br><span style=""text-decoration: underline;"">2. Rise</span><br>Lay the jeans flat.<br>Measure from the top of the front waistba<span style=""font-size: 0.875rem;"">nd to the crotch seam.</span></p>
<p><span style=""text-decoration: underline;"">3. Length (Outseam)</span><br>Measure from the top of the waistband down the outer leg to the hem.<br><span style=""text-decoration: underline;"">4. Thigh</span><br>Measure 1–2 inches below the crotch across the thigh.<br>This defines the overall fit.<br><span style=""text-decoration: underline;"">5. Leg Opening</span><br>Measure straight across the bottom hem.<br>This affects the leg style and fall.</p>",confelion,Apparel & Accessories > Clothing > Pants > Jeans,clothes,"blue baggy, blue wide leg, crux baggy, dusty vintage, wide leg pants",true,Size,28,,,,,,,,,750.0,shopify,2,deny,manual,1059.00,1799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_000000009dec71faa6c6947b1f14b916.png?v=1773923556,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
vivd-blue-wide,,,,,,,,,30,,,,,,,,,750.0,shopify,0,deny,manual,1059.00,1799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_00000000234471fa975a7967982e82c4.png?v=1773923558,2,"",,,,,,,,,,,,,,,,,,,kg,,,
vivd-blue-wide,,,,,,,,,32,,,,,,,,,750.0,shopify,0,deny,manual,1059.00,1799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_00000000d16471fa9cb0d4be06eb8904.png?v=1773923557,3,"",,,,,,,,,,,,,,,,,,,kg,,,
vivd-blue-wide,,,,,,,,,34,,,,,,,,,750.0,shopify,1,deny,manual,1059.00,1799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_00000000091c7208aafe1956af43afab.png?v=1773923557,4,"",,,,,,,,,,,,,,,,,,,kg,,,
vivd-blue-wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_00000000d3e871fa977559114861758c.png?v=1773923557,5,"",,,,,,,,,,,,,,,,,,,,,,
vivd-blue-wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_0000000093187208b0cd98ac609596c2.png?v=1773923557,6,"",,,,,,,,,,,,,,,,,,,,,,
black-waffle-knit-t-shirt,BLACK WAFFLE KNIT T-SHIRT,"<p><strong><img src=""https://cdn.shopify.com/s/files/1/0642/7246/6014/files/Screenshot_2026-02-18_220224.png?v=1771432523"" alt="""" width=""413"" height=""282""></strong><strong></strong></p>
<p> </p>
<p><strong>BLACK </strong>CONFELION TEE <strong>WAFFLE </strong></p>
<p>Made For Indian Audience <br><strong>According </strong>Design</p>
<p>Model is wearing M size<br>Height: <strong>5’7</strong>”<br>Weight: <strong>55 </strong>KG</p>
<p>This oversized tee is made with premium solid <strong>black waffle</strong>-texture fabric, giving it a clean and premium streetwear look. The fabric feels soft, comfortable, and structured for everyday wear.</p>
<p>The bold front <strong>CONFELION print </strong>is crafted with high-quality premium printing for a sharp and long-lasting finish. The back features a signature white star graphic that adds a standout streetwear touch.</p>
<p>Designed in a modern perfect boxy fit, this tee is <strong>specially </strong>crafted <strong>according </strong>to Indian audience fitting and styling preferences. The oversized silhouette and clean structure give it a premium everyday streetwear vibe.</p>",CONFELION,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,clothes,"shirt, teashirt, upper wear, waffle, waffle knit",true,Size,s,,,,,,,,,500.0,shopify,2,deny,manual,909.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/1000170585.png?v=1779395451,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
black-waffle-knit-t-shirt,,,,,,,,,m,,,,,,,,,500.0,shopify,5,deny,manual,909.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260218_222717_jpg.jpg?v=1773923557,2,"",,,,,,,,,,,,,,,,,,,kg,,,
black-waffle-knit-t-shirt,,,,,,,,,l,,,,,,,,,500.0,shopify,6,deny,manual,909.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260218_182648.jpg_1.jpg?v=1773923557,3,"",,,,,,,,,,,,,,,,,,,kg,,,
black-waffle-knit-t-shirt,,,,,,,,,xl,,,,,,,,,500.0,shopify,3,deny,manual,909.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260218_222457.png?v=1773923556,4,"",,,,,,,,,,,,,,,,,,,kg,,,
black-waffle-knit-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7231_jpg.jpg?v=1773923556,5,"",,,,,,,,,,,,,,,,,,,,,,
black-waffle-knit-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260218_222808_jpg.jpg?v=1773923556,6,"",,,,,,,,,,,,,,,,,,,,,,
black-waffle-knit-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260218_222552_jpg.jpg?v=1773923556,7,"",,,,,,,,,,,,,,,,,,,,,,
black-waffle-knit-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260218_171828.jpg_1.jpg?v=1773923557,8,"",,,,,,,,,,,,,,,,,,,,,,
black-waffle-knit-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7415_JPG_6d386c70-4fbb-4d17-aba4-d55d6a9ba274.jpg?v=1773923555,9,"",,,,,,,,,,,,,,,,,,,,,,
white-waffle-knit,WHITE WAFFLE KNIT,"<p><img src=""https://cdn.shopify.com/s/files/1/0642/7246/6014/files/Screenshot_2026-02-18_220224.png?v=1771432523"" alt="""" width=""467"" height=""318""></p>
<p><strong>WHITE CONFELION TEE WAFFLE </strong></p>
<p>Made For Indian Audience According Design</p>
<p>Model is wearing M size<br>Height: <strong>5’7</strong>”<br><strong>Weight</strong>: <strong>65 </strong>KG</p>
<p>Upgrade your everyday look with this premium Boxy Fit <strong>Waffle </strong>Ribbed T-Shirt. The modern boxy silhouette with relaxed drop shoulders gives a clean streetwear vibe.</p>
<p>Made from soft waffle ribbed fabric, the textured design improves breathability and comfort, making it perfect for <strong>summer </strong>wear. Its minimal style makes it <strong>easy </strong>to pair with jeans, cargos, or baggy pants.</p>
<p><strong>Note</strong><br>The length is intentionally designed to maintain a boxy streetwear look. If <strong>preferred</strong>, it <strong>can be easily altered or trimmed according to</strong> your desired length.</p>
<p><strong>Key Features</strong>:<br>• Premium Waffle Ribbed Fabric<br>• Modern Boxy Fit with drop shoulder<br>• Soft, breathable &amp; summer friendly<br>• Minimal, clean streetwear design</p>",CONFELION,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,clothes,"best clothes, confelion, premimum tshirt, shirt, tshirt, waffle knit, waffle teashirt",true,Size,s,,,,,,,,,500.0,shopify,6,deny,manual,909.00,1599.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_000000004c7c7207afd1cb4550c04e94.png?v=1779372630,1,"",false,,,1,,,,,,,,,,,,,,,kg,,,active
white-waffle-knit,,,,,,,,,m,,,,,,,,,500.0,shopify,5,deny,manual,909.00,1599.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7405_JPG.jpg?v=1773923555,2,"",,,,,,,,,,,,,,,,,,,kg,,,
white-waffle-knit,,,,,,,,,l,,,,,,,,,500.0,shopify,2,deny,manual,909.00,1599.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7402.jpg?v=1773923555,3,"",,,,,,,,,,,,,,,,,,,kg,,,
white-waffle-knit,,,,,,,,,xl,,,,,,,,,500.0,shopify,5,deny,manual,909.00,1599.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7396_JPG.jpg?v=1773923555,4,"",,,,,,,,,,,,,,,,,,,kg,,,
white-waffle-knit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7401_JPG.jpg?v=1773923555,5,"",,,,,,,,,,,,,,,,,,,,,,
white-waffle-knit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260309_175813.png?v=1773923555,6,"",,,,,,,,,,,,,,,,,,,,,,
white-waffle-knit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7397_JPG.jpg?v=1773923554,7,"",,,,,,,,,,,,,,,,,,,,,,
white-waffle-knit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7407_JPG.jpg?v=1773923556,8,"",,,,,,,,,,,,,,,,,,,,,,
white-waffle-knit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7417.jpg?v=1773923555,9,"",,,,,,,,,,,,,,,,,,,,,,
white-waffle-knit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7415_JPG.jpg?v=1773923554,10,"",,,,,,,,,,,,,,,,,,,,,,
mint-wash-baggy,MINT WASH BAGGY,"<p><img src=""https://cdn.shopify.com/s/files/1/0642/7246/6014/files/Screenshot_2026-02-07_142736.png?v=1770454760"" alt="""" width=""488"" height=""267""></p>
<ul>
<li><strong> DUSTY VINTAGE BAGGY </strong></li>
</ul>
<p>Classic style with all-day comfort.<br>Crafted from premium breathable denim with a touch of stretch, designed for effortless movement and durability.<br>A versatile essential made to fit seamlessly into every casual look.</p>
<p><strong>HOW TO MEASURE</strong><br><span style=""text-decoration: underline;"">1. Waist</span><br>Measure around the narrowest part of your waist.<br>Keep the tape snug, not tight.<br><span style=""text-decoration: underline;"">2. Rise</span><br>Lay the jeans flat.<br>Measure from the top of the front waistband to the crotch seam.<br><span style=""text-decoration: underline;"">3. Length (Outseam)</span><br>Measure from the top of the waistband down the outer leg to the hem.<br><span style=""text-decoration: underline;"">4. Thigh</span><br>Measure 1–2 inches below the crotch across the thigh.<br>This defines the overall fit.<br><span style=""text-decoration: underline;"">5. Leg Opening</span><br>Measure straight across the bottom hem.<br>This affects the leg style and fall.</p>",CONFELION,Apparel & Accessories > Clothing > Pants > Jeans,clothes,"baggy pant, blue baggy, jaens, mint wash, mint wash baggy, wide leg",true,Size,28,,,,,,,,,700.0,shopify,0,deny,manual,1030.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7688_JPG.jpg?v=1773923552,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
mint-wash-baggy,,,,,,,,,30,,,,,,,,,700.0,shopify,0,deny,manual,1030.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7575_JPG.jpg?v=1773923553,2,"",,,,,,,,,,,,,,,,,,,kg,,,
mint-wash-baggy,,,,,,,,,32,,,,,,,,,700.0,shopify,0,deny,manual,1030.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7517_JPG.jpg?v=1773923553,3,"",,,,,,,,,,,,,,,,,,,kg,,,
mint-wash-baggy,,,,,,,,,34,,,,,,,,,700.0,shopify,1,deny,manual,1030.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7566_JPG.jpg?v=1773923553,4,"",,,,,,,,,,,,,,,,,,,kg,,,
mint-wash-baggy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7804_JPG.jpg?v=1773923554,5,"",,,,,,,,,,,,,,,,,,,,,,
mint-wash-baggy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_7807_JPG.jpg?v=1773923554,6,"",,,,,,,,,,,,,,,,,,,,,,
mint-wash-baggy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260312_195605_jpg.jpg?v=1773923554,7,"",,,,,,,,,,,,,,,,,,,,,,
